東洋(SOGO百貨忠孝館),4.5,26,FS_SOGO88小吃中港
紅豆食府(SOGO百貨敦化館),4.8,17,便當FS_SOGO88中港
鬍鬚張魯肉飯(台北大安店),4.6,601,便當中港
佳家手作餐盒,4.4,311,便當中港
日日好食光,3.6,3,便當中港
金婆食堂,4.1,71,便當中港
鬍鬚張魯肉飯(台北通化店),4.6,1231,便當中港
草根今健康餐盒,4.8,47,便當中港
佳典魯肉飯(台北汀洲店),4.6,460,便當中港
肉伯火雞肉飯,4.6,2671,便當中港
來碗Laksa,4.3,68,便當中港
吃吃喝喝現做餐盒關東煮,4.5,29,便當中港
鬍鬚張魯肉飯(台北南昌店),4.6,578,便當中港
鬍鬚張魯肉飯(忠孝新生店),4.6,1127,便當中港
嘟嘟,4.6,12,便當中港
金鳳錦燒鵝,4.4,21,便當中港
新東陽麥記燒臘(台北忠孝一店),4.5,360,便當中港
秧米YumeatRice,4.6,737,便當中港
吳媽海南雞飯(台北杭州店),4.2,63,便當中港
鬍鬚張魯肉飯(台北華山店),4.6,1056,便當中港
鬍鬚張魯肉飯(台北南門店),4.7,2791,便當中港
Majide鐵板蓋飯專門店,4.4,224,便當中港
鑫吉野烤肉飯(台北公館店),4.5,233,便當中港
弁當工場(台北台大店),4.3,51,便當中港
Keepfit,none,none,便當中港
鴻膳食堂,4.6,456,便當中港
甩三小專業羊肉(敦南店),4.6,1269,便當中港
羊角當歸羊肉湯火雞肉飯,4.5,159,便當中港
龍涎居(台北臨江店),4.6,408,便當中港
有點鮮Alittlefresh,4.3,124,便當中港
喬比廚房JobbieKitchen,4.6,147,便當中港
樂活食堂,4.7,449,便當中港
食朋新疆小館,4,28,便當中港
鴨豆府,4.4,78,便當中港
大道18號精緻熱炒,4.5,161,便當中港
老士林烤肉飯(台北信義店),4.6,214,便當中港
烤肉工廠-烤肉飯專賣店,4.6,138,便當中港
瘦虎麵屋,4.4,179,便當中港
DELIDAY橄欖油健康餐盒,4.6,150,便當中港
名門燒臘,4.4,3373,便當中港
揪食棧,4.3,46,便當中港
喫滷霸,4.8,16,便當中港
鬍鬚張魯肉飯(誠品敦南店),4.6,362,便當百貨美食節中港
鬍鬚張(誠品信義店),4.6,18,便當百貨美食節中港
炸?大獅(中正公館店),4.8,162,炸雞中港
陳家炸雞,4.5,2,炸雞中港
老爹無骨鹹酥雞,4.5,221,炸雞中港
台灣鹽酥雞(台北通化店),4.6,6789,炸雞中港
OvenMaru烤頂雞,4.6,1231,炸雞中港
魔法雞排(台北忠孝店),4.6,251,炸雞中港
Mr.Smile好吃雞排(台北復興店),4.6,135,炸雞中港
皇家鹹酥雞(台北臥龍店),4.6,119,炸雞中港
炸老大(台北瑞安店),4.4,365,炸雞中港
艋舺雞排(大安通化店),4.7,2975,炸雞中港
鳳記轟炸雞無骨鹹酥雞(台北通化店),4.5,604,炸雞中港
派克雞排(台北吳興店),4.6,59,炸雞中港
東區鹽酥雞,4.4,839,炸雞中港
王哥鹹酥雞,4.5,386,炸雞中港
丰馥刈包,4.5,323,炸雞中港
繼光香香雞(台北忠孝店),4.6,461,炸雞中港小吃
小蔬杭(台大二活店),4.6,42,素食中港
遼寧福州乾麵,4.4,3885,素食中港
菠蘿麵包????(台北忠孝店),4.6,209,甜點中港
點點心mini(微風南山店),4.5,265,甜點中港
點點心(台北總店),4.6,4265,甜點中港
貝倫烘焙餐坊,4.4,135,甜點中港
麻吉迷你鯛魚燒,4.5,88,甜點中港
飯BARmini,4.7,68,甜點中港
包達人,4.2,49,甜點中港
永康錄雞湯,4.4,86,粥&湯中港
一流清粥小菜,4.5,592,粥&湯中港
十二粥,4.6,586,粥&湯中港
雞優穀養生藥膳(台北嘉興店),4.7,113,粥&湯中港
粥強大,4.4,472,粥&湯中港
古亭廣東粥,4.7,73,粥&湯中港
禾記麻辣,4.6,360,粥&湯中港
粥師傅廣東粥(台北大安店),4.7,398,粥&湯中港
廣東粥,4.5,905,粥&湯中港
童遊鬆餅午茶(精靈館),4.6,22,飲料中港
YanRancoffeexfood,4.6,25,飲料中港
黑面蔡(忠孝店),4.5,86,飲料中港
Ambi-Cafe無聊咖啡,5,5,飲料中港
願有記,4.8,376,飲料中港
19咖啡輕食廚房(師大店),4.5,114,飲料中港
少小白,4.6,179,飲料中港
麵屋羽立,4.5,132,飲料中港
願有記(台北延吉店),4.7,275,飲料中港
陳記九龍城香港茶(台北南機場店),4.8,17,飲料中港
燈籠滷味創始總店,4.5,2523,滷味中港
燈籠滷味(台北創始店),4.6,827,滷味中港
成記滷味(台北公館店),4.7,29,滷味中港
廟口黑客滷味,4.3,269,滷味中港
大台北平價滷味,4.5,2151,滷味中港
大鹵鍋,3.8,10,滷味中港
婦產科滷味(安居分院),4,7,滷味中港
木櫃滷味,4.2,27,滷味中港
燈籠滷味(台北通化店),4.4,339,滷味中港
桂師父滷味(台北吳興店),4.7,25,滷味中港
小豬很忙蔬果滷味(信義莊敬店),4.5,407,滷味中港
三顧茅廬(台北莊敬店),4.4,242,滷味中港
滷先覺,5,3,滷味中港
滷滷味(台北安東店),4.5,9,滷味中港
麻丹辣麻辣滷味(八德中崙店),4.5,516,滷味中港
潮味決-麻辣燙燒滷味(台北中崙店),4.6,50,滷味中港
醇滷味(台北中崙店),4.5,37,滷味中港
新巴黎滷味(誠品信義店),4,2,滷味百貨美食節中港
青滷Vegluu,4.2,36,滷味飲料中港
三明治LiquidBreadCo.(LBC),4.7,58,漢堡三明治中港
Burgershop漢堡專賣店,4.5,22,漢堡中港
小日慢慢,4.4,567,漢堡中港
花蓮扁食(內湖家樂福店),4.3,74,餃子中港
八方雲集(信義嘉興店),4.7,127,餃子中港
四海遊龍(台北大安店),4.5,537,餃子中港
餃匠(台北通化店),4.5,192,餃子中港
八方雲集(新生仁愛店),4.7,44,餃子中港
四海遊龍(台北濟南店),4.3,326,餃子中港
八方雲集(台北光復二店),4.7,51,餃子中港
豪季水餃(頂好復興店),4.2,443,餃子中港
四海遊龍(台北松仁店),4.5,214,餃子中港
八方雲集(台北延平南店),4.6,202,餃子中港
曾餃子,4.5,17,餃子中港
香味純手工水餃,4.6,694,餃子中港
山玖鍋貼水餃,4.5,258,餃子中港
皇家水餃,4.6,185,餃子中港
東門餃子館,4.4,1747,餃子中港
餃子樂(台北東豐店),4.5,106,餃子中港
四海遊龍(北商大店),4.1,54,餃子中港
珍香鍋貼(台北廣州店),4.7,21,餃子中港
甘泉魚麵(台北師大店),4.6,997,麵類中港
寶島牛牛肉麵,4.7,27,麵類中港
金紅乾拌麵(台北師大店),4.5,66,麵類中港
潮麵ChowPaoMein炒泡麵專賣店(台北信義店),4.3,179,麵類中港
鴻富麵食館,4.5,233,麵類中港
山東老鄒刀切麵,4.4,42,麵類中港
立祥公寓精緻麵食,4.4,193,麵類中港
小邵專業涼麵,4,123,麵類中港
珍品川味牛肉麵魯肉飯,3.7,4,麵類中港
韓記老虎麵食館(台北金華店),4.7,3097,麵類中港
956麵館,4.4,262,麵類中港
砂鍋煲麵,4.1,109,麵類中港
伍柒玖牛肉麵(台北通化店),4.4,273,麵類中港
一嘉雞肉飯,4.3,63,麵類中港
鈜景(御牧牛),4.6,27,麵類中港
寬巷子(台北新生店),4,2,麵類中港
小美好牛肉麵,4.5,91,麵類中港
非苣不可麵食工坊(大安信義店),4.6,52,麵類中港
青藏老牌牛肉麵,4.3,330,麵類中港
潮饌麵府,4.3,176,麵類中港
鰹魚乾拌王,4.4,38,麵類中港
天下三絕麵食館,4.5,471,麵類中港
春天涼麵,4.5,28,麵類中港
金紅乾拌麵(台北寧波店),4.3,52,麵類中港
姑媽咪牛肉麵專賣店,4.6,59,麵類中港
楊記刀削麵館,4.6,115,麵類中港
東區最強-L牛肉麵,4.4,168,麵類中港
伍柒玖牛肉麵(台北延吉店),4.4,1042,麵類中港
麵屋牛一,4.5,85,麵類中港
品方小館,4.5,103,麵類中港
韓記老虎麵食館(台北微風店),4.7,3062,麵類中港
市府海鮮麵疙瘩,4.3,1474,麵類中港
重熙老麵,4.7,140,麵類中港
好好吃麵,4.5,23,麵類中港
朕點麻小面,4.5,317,麵類中港
no13涼麵微輕食,4.7,12,麵類中港
赤牛城,4.4,149,麵類中港
史大華精緻麵食,4.7,123,麵類中港
南川麵館,4.5,126,麵類中港
八麵玲瓏麵食館,4.4,291,麵類中港
元氣家族麵飯館(大安信義店),4.3,92,麵類中港
來裡麵,4.4,41,麵類中港
老蘿蔔麵食,4.6,145,麵類中港
上牛社會平價炙燒牛排,4.5,28,麵類中港
三姊的意麵,4.5,49,麵類中港
黃金麵線-吳興街,4.3,13,麵類中港
桌嚼,5,1,麵類中港
初x麵MainxMain,4.2,5,麵類中港
甘泉魚麵(台北新生店),4.6,1056,麵類中港
來一鍋,4.3,207,麵類中港
七彩麵店,4.2,27,麵類中港
傻瓜乾麵魚丸,4.3,278,麵類中港
查記麵館,5,1,麵類中港
林家高元牛肉麵,4.4,136,麵類中港
史料味極牛肉麵,4.5,39,麵類中港
涼夏麵,4.6,116,麵類中港
7號雞腿排,4.7,210,麵類中港
林記麻醬麵,4.5,179,麵類中港
呷咪,4.1,28,麵類中港
阿珠廚房,4.3,113,麵類中港
勝利廚房X安心好食,4.4,62,麵類中港
紅燈榮,4.7,67,麵類中港
品味小廚貓耳麵專賣,4.7,206,麵類中港
有有有麵擔,4.6,57,麵類中港
祖傳楊家涼麵,4.5,72,麵類中港
鋤拉米鍋燒麵專賣,4.4,148,麵類中港
老楊山東牛肉麵,4.6,52,麵類中港
麻膳堂(誠品敦南店),4.4,439,麵類百貨美食節中港
朕點麻小面(台北忠孝店),4.5,457,麵類飲料中港
Eason藝昇鐵板燒,4.5,23,鐵板燒中港
開喜鐵板料理,4.3,100,鐵板燒中港
大港鐵板燒,4.5,102,鐵板燒中港
12MINI(捷運公館店),4.7,630,火鍋飲料
12MINI(忠孝復興店),4.8,913,火鍋飲料
鰻將劍持屋(SOGO百貨復興館),4,9,FS_SOGO88日韓
韓鶴亭(SOGO百貨復興館),4.4,9,FS_SOGO88日韓
鮨彩(SOGO百貨敦化館),4,7,FS_SOGO88日韓
韓京(SOGO百貨忠孝館),4,10,FS_SOGO88日韓
胡同燒肉丼(SOGO百貨忠孝館),4.7,31,FS_SOGO88日韓
ISAACToast&Coffee(SOGO百貨忠孝館),4.8,82,三明治FS_SOGO88日韓
韓國時間,4.2,248,小吃日韓
海力士(台北安居店),4.7,23,小吃日韓
魚??壽司,4.2,30,小吃日韓
新平洞,4.3,146,小吃日韓
孔陵一隻雞,4.7,277,小吃日韓
Minime韓風親子餐廳,4.6,13,小吃日韓
初?鮨,4.7,26,小吃日韓
燒燒YAKIYAKI(台北大安店),4.3,141,小吃日韓
佐藤精肉店akiba,4.5,163,小吃日韓
巧房廣島燒,4,15,小吃日韓
清潭洞韓式燒烤,4,7,小吃日韓
東京純豆腐(台北信義威秀店),4.4,227,小吃日韓
鮮味屋韓式料理,4.3,319,小吃日韓
日船章魚小丸子(台北師大店),4.7,152,小吃日韓
Hi!Sushi海壽司(台北信通店),4.5,547,小吃日韓
朝鮮閣,4.4,367,小吃日韓
MeatLove橡木炭火韓國烤肉,4.4,759,小吃日韓
日船章魚小丸子,4.4,41,小吃日韓
月島文字燒(台北忠孝店),4.5,403,小吃日韓
千之壽日式料理,4.5,27,小吃日韓
咚咚家韓式豬肉專賣店,4.6,26,小吃日韓
築2和風料理,4.5,332,小吃日韓
豚花韓式料理,4.3,33,小吃日韓
夜酌居酒屋,4.2,21,小吃日韓
星海食事所,4.2,27,小吃日韓
燒瞎關東煮,4.1,203,小吃日韓
章愛家丼飯炒麵燒專賣店(台北中華店),4.5,83,小吃日韓
福海鮮屋,4.3,110,小吃日韓
歐伊西飯丸,4.3,22,小吃日韓
海福岡,4.2,58,日韓
心KOKORO食堂,3.8,25,日韓
魚韻日式料理(台北大安店),4.3,9,日韓
林居Sushi日本料理,4.5,24,日韓
呼呼涮涮鍋,4.3,23,日韓
本家長壽村,4.6,18,日韓
Woodid??手作韓食,4.4,146,日韓
曉食堂,4.5,36,日韓
安妞韓辣燙,none,none,日韓
太陽蕃茄拉麵,4.6,462,日韓
半熟堂,4.3,6,日韓
佐賀丼飯專家(台北光華八德店),3.5,11,日韓
開漳拉麵,5,1,日韓
八色烤肉(台北忠孝店),5,1,日韓
山本漢堡排,4.7,19,日韓
博多拉麵(台北大安店),4.7,2037,日韓
青園食堂,4.5,19,日韓
萃茶風大享食(台北長安店),none,none,日韓
麵頑者(台北長安東店),4.4,19,日韓
金葉名氣餅(誠品信義店),3,1,日韓
漁聞樂日本料理,4.3,31,日韓
MAJIDE鐵板蓋飯(台北南京店),4.4,35,日韓
"JCSushi壽司捲,丼飯專賣",4.5,26,日韓
可可關東煮,4.4,41,日韓
樂氣串燒居酒屋,none,none,日韓
小原田日式料理(大安永康店),4.4,81,日韓
東京拌麵心Aburasoba麵類,none,none,日韓
魚韻日式料理(台北北醫店),4.4,10,日韓
木木食堂,4.6,52,日韓
豆豆里,4.4,40,日韓
金色三麥SUNMAIBAR(台北安和店),4.6,3,日韓
上街吃吃咖哩X炸物,4.6,45,日韓
荷豐食坊,4.5,28,日韓
歐買尬日式海鮮串燒,4.6,12,日韓
無敵燒肉丼飯,4.5,29,日韓
盛。餐酒坊,4.5,92,日韓
山頂丼人,4.1,22,日韓
丼吃丼(中山遼寧店),4.5,26,日韓
古月炎壽司,5,5,日韓
多田壽司屋,4.7,4,日韓
一緒串燒-酒場,5,1,日韓
東京豚極醬煎豬排(誠品信義店),5,1,日韓中港
金鍋,4,39,日韓火鍋
一番屋,4.2,159,日韓火鍋
Pocha韓式熱炒,4.7,9,日韓火鍋
??家Sukiya(大安店),4.7,3040,日韓便當
??家Sukiya(忠孝復興店),4.6,1516,日韓便當
幸屋日式手作料理,4.4,79,日韓便當
日式丼飯,4.4,739,日韓便當
津豚咖哩飯丼炒飯,4.5,933,日韓便當
?冰淇淋機場/有肉行,5,3,日韓飲料甜點
Mr.拉麵(台北公館店),4.3,32,日韓麵類
九湯屋(台北信義莊敬店),4.6,88,日韓麵類
韓舍(SOGO百貨忠孝館),4.4,51,火鍋FS_SOGO88日韓
鳥取十二段,1,1,火鍋日韓
濟州豆腐鍋之家,4.2,647,火鍋日韓
林家匠,4.5,191,火鍋日韓
一氣水產/?燒居酒屋/IKKIHamayaki,4.1,26,火鍋日韓
赫氏韓味食坊,4,192,火鍋日韓
銀兔湯咖哩(台北信義店),4.7,106,早餐日韓
滿樂鐵板吐司(台北四維店),5,1,早餐日韓
幸修園(誠品信義店),none,none,百貨美食節日韓
米澤製麵(誠品信義店),4.7,10,百貨美食節日韓
高麗亭韓式料理(誠品信義店),4.2,12,百貨美食節日韓
108MATCHASARO一?八抹茶茶廊(誠品信義店),4.6,6,百貨美食節甜點日韓
七見櫻堂(誠品敦南店),4.3,219,百貨美食節飲料日韓
金州韓式料理(誠品敦南店),4.1,521,百貨美食節黎巴嫩料理日韓
井町,4.4,65,咖哩日韓
銀兔湯咖哩(台北師大本店),4.6,172,咖哩日韓
KakigoriToshihiko,4.3,45,咖哩日韓
靚宅咖哩,4.1,102,咖哩日韓
樂咖哩,4.5,48,咖哩日韓
呂舖食堂,4.7,108,咖哩日韓
伊藤久右衛門茶籠,5,7,咖哩日韓
黑武藏壽司(南機場店),4.6,296,東南亞日韓
黑武藏壽司(台北通化店),4.4,238,東南亞日韓
越韓小館,4.1,987,東南亞日韓
黑武藏壽司(台北北醫店),4.5,121,東南亞日韓
伊勢路勝勢日式豬排(SOGO百貨復興館),4.6,70,便當FS_SOGO88日韓
吉野家Yoshinoya(台北台大店),4.6,782,便當日韓
百八魚場(台北古亭店),4.4,55,便當日韓
吉野家Yoshinoya(台北古亭店),4.7,1428,便當日韓
吉屋食堂(古亭店),4.2,581,便當日韓
RiceCafe杓文字,4.5,171,便當日韓
??家Sukiya(古亭店),4.7,7106,便當日韓
吉野家Yoshinoya(大安東門店),4.6,156,便當日韓
職人丼深夜食堂,4.6,462,便當日韓
EbisuKitchen,4.7,303,便當日韓
大戶屋(台北忠孝復興店),4.7,1051,便當日韓
吉野家Yoshinoya(台北南門店),4.7,186,便當日韓
川丼,4.4,32,便當日韓
勝博殿(光復店),4.8,221,便當日韓
大戶屋(微風南山店),4.6,123,便當日韓
吉野家Yoshinoya(台北忠孝店),4.7,593,便當日韓
??家Sukiya(國父紀念館店),4.7,7690,便當日韓
勝博殿Express丼(新北三創店),4.5,45,便當日韓
百八魚場(台北三創店),4.5,10,便當日韓
百八魚場(台北忠孝店),4.4,30,便當日韓
日本橋玉井(微風南山店),4.5,34,便當日韓
開丼燒肉v.s丼飯(信義A8店),4.4,142,便當日韓
Ha醬炙燒,4.5,108,便當日韓
吉野家Yoshinoya(台北市府店),4.7,2356,便當日韓
拼拼拌Bibimbap,4.5,299,便當日韓
大戶屋(台北南京復興店),4.7,984,便當日韓
初牛(台北公館店),4.8,52,便當日韓
橫濱蛋包飯,4.5,368,便當日韓
吉野家Yoshinoya(台北大安店),4.7,2337,便當日韓
彥亭食堂,4.6,174,便當日韓
加一丼哩壽司,4.8,50,便當日韓
厚道丼飯,4.5,224,便當日韓
大戶屋(統一時代台北店),4.6,230,便當日韓
CoCo壹番屋咖哩(公館台大店),4.6,133,便當咖哩日韓
起家雞(中正寧波店),4.7,127,炸雞日韓
Tripletwenty韓式炸雞專賣店,4.5,175,炸雞日韓
Chimac175韓式炸雞,4.3,44,炸雞日韓
德相美式加州壽司,4.6,187,美式料理日韓
萃茶風大享食(公館汀洲店),4.6,42,飲料日韓
燒桶子韓風立燒,4.5,132,飲料日韓
摩斯漢堡MosBurger(敦南店),4.7,848,漢堡日韓
摩斯漢堡MosBurger(世貿店),4.7,452,漢堡日韓
摩斯漢堡MosBurger(光復店),4.7,522,漢堡日韓
摩斯漢堡MosBurger(台北南昌店),4.7,799,漢堡日韓
六角工房,4.5,34,麵類日韓
西羅伐韓式料理,4.4,135,麵類日韓
九湯屋日本拉麵(台北通化店),4.6,232,麵類日韓
惠比須麵屋,4.3,65,麵類日韓
森本家拉麵(台北新生店),4.1,40,麵類日韓
土三寒六,4.6,177,麵類日韓
麵頑者(台北杭州店),3.7,17,麵類日韓
南機麵廠,4.3,55,麵類日韓
男子漢拉麵(中崙市場店),4.5,317,麵類日韓
元?日本豚骨拉麵,4.3,120,麵類日韓
韓國丸子撞麵鍋,4,128,麵類日韓
三本拉麵(台北建國總店),4.5,113,麵類日韓
?鐵板燒(台北安和店),4,2,鐵板燒日韓
紅螞蟻鐵板燒,4.5,302,鐵板燒日韓
Sarabeth's(SOGO百貨天母店),4.7,7,FS_SOGO88小吃美式料理
Sarabeth's(SOGO百貨敦化館),none,none,FS_SOGO88小吃美式料理
PizzaHut必勝客(和東外送店),4.7,403,Pizza比薩美式料理
瑪莉珍披薩MaryjanePizza(台北師大店),4.6,1207,Pizza比薩美式料理
PizzaHut必勝客(大安外送店),4.7,404,Pizza比薩美式料理
PizzaHut必勝客(信義外送店),4.7,341,Pizza比薩美式料理
PizzaHut必勝客(南昌外送店),4.6,815,Pizza比薩美式料理
PizzaHut必勝客(松仁外送店),4.7,291,Pizza比薩美式料理
PIZZAPARK,4.6,499,Pizza比薩美式料理
PizzaHut必勝客(光復餐廳店),4.7,529,Pizza比薩美式料理
PizzaHut必勝客(長安外送店),4.7,346,Pizza比薩美式料理
胖奇熱狗堡PunchHotdog,4.7,67,三明治美式料理
壹號出口,4.7,175,三明治美式料理
LoveatFirstBiteBakeryCafe',4.5,416,三明治甜點飲料美式料理
TimeOut正宗丹麥熱狗堡(台北公館店),4.2,21,小吃美式料理
紫牛牛排,4.5,138,小吃美式料理
牛二哥,4.5,70,小吃美式料理
TSGBPOP-UPSHOP,4.5,4,小吃美式料理
我家牛排(台北大安店),4,9,小吃美式料理
人??厚切牛排(台北永康店),4.7,781,小吃美式料理
午甘單,4.8,24,小吃美式料理
MS.FOODSTUDIO,4.6,42,小吃美式料理
N.Y.BAGELSCAFE(台北仁愛店),4.6,116,小吃美式料理
CLOUD9CAFE,4.6,570,小吃美式料理
人??厚切牛排館(台北莊敬店),4.5,246,小吃美式料理
C25度咖啡館,4.9,10,小吃美式料理
刁廚·紐利NaughtyNuri's,4.6,10,小吃美式料理
人??厚切牛排館(台北忠孝店),4.5,1335,小吃美式料理
N.Y.BAGELSCAFE(台北信義店),4.6,53,小吃美式料理
中崙牛排鐵板麵,4.3,116,小吃美式料理
口腔合爆,4,32,小吃美式料理
牛魔王牛排(師大龍泉店),4.6,175,小吃美式料理
高三孝碳烤吐司(台北南昌總店),4.6,183,小吃美式料理
卡莉莎美式餐廳,4.6,79,小吃美式料理
人??厚切牛排館(台北安居店),4.6,426,中港美式料理
YOLO'sCafe(台北總店),4.6,192,早餐美式料理
FULLBURGER絕佳早午餐,4.6,137,早餐美式料理
LITTLEBYLITTLE,4.8,6,早餐美式料理
土司吐司ToasToasT,4.7,62,早餐美式料理
森林跑站,4.6,241,早餐美式料理
慶三號烤肉倉庫早午餐(中正金門店),4.8,171,早餐美式料理
小酒館早午餐DrunkBrunch,4.7,54,早餐美式料理
拉亞漢堡(北市杭州店),4.6,407,早餐美式料理
弘爺漢堡(台北吳興店),4.7,763,早餐美式料理
金色三麥(誠品酒窖店),4.8,11,百貨美食節美式料理
肯德基(台北台大店),4.5,1280,炸雞美式料理
胖老爹美式炸雞(台北大安店),4.6,131,炸雞美式料理
肯德基(台北光復店),4.6,317,炸雞美式料理
胖老爹美式炸雞(台北東門店),4.5,674,炸雞美式料理
肯德基(台北莊敬店),4.6,1230,炸雞美式料理
胖老爹美式炸雞(台北中正重慶店),4.8,129,炸雞美式料理
肯德基(台北南昌店),4.5,203,炸雞美式料理
Dicos德克士脆皮炸雞(台北101店),4.5,3660,炸雞美式料理
胖老爹美式炸雞(市民大道八德店),4.5,764,炸雞美式料理
21PLUS、21風味館(台北時代門市),4.6,747,炸雞美式料理
Burgerout,4.8,197,炸雞美式料理
肯德基(台北中山店),4.7,541,炸雞美式料理
胖老爹美式炸雞(公館台大店),4.6,52,炸雞美式料理
胖老爹美式炸雞(信義吳興店),4.8,187,炸雞美式料理
胖老爹美式炸雞(忠孝復興店),4.7,1263,炸雞飲料美式料理
胖老爹美式炸雞(台北中華店),4.6,565,炸雞飲料美式料理
Woopen木盆(高雄重愛加盟門市),5,2,美式料理
Funnymama,4.6,3,美式料理
怡客咖啡IkariCoffee(台北南京店),5,2,美式料理
大吉漢堡食堂,4.3,146,美式料理
MeetUpCAFE,4.6,111,美式料理
SUGARbISTRO小食糖,none,none,美式料理
我家牛排(台北莊敬店),none,none,美式料理
人??厚切牛排館(台北敦化店),4.5,603,美式料理
HalaChicken,4.6,97,美式料理
POPOKE夏威夷生魚飯,4.2,21,美式料理
棒棒熱狗(台北中山店),4.7,8,美式料理
MallardGrilledCheeseEatery野鴨小餐館,4.7,10,美式料理
aoneeatery,4.8,40,美式料理
星辰牛排,none,none,美式料理
意享美式廚房(微風南山店),4.5,2,美式料理
主廚先生(台北遼寧店),4.8,6,美式料理
?牛大牛排(台北永吉店),3.9,28,美式料理
牛脾氣牛排(台北南機場店),4.6,113,美式料理
