東洋(SOGO百貨忠孝館),4.5,26,FS_SOGO88小吃中港
德相美式加州壽司,4.6,187,美式料理日韓
多加精緻早午餐,4.6,552,美式料理早餐
H?agen-Dazs哈根達斯(台北敦南店),4.7,88,美式料理甜點
H?agen-Dazs哈根達斯(信義威秀店),4.7,4,美式料理甜點
KrispyKreme(信義威秀門市),4.6,591,美式料理甜點
KrispyKreme(微風南京門市),4.7,575,美式料理甜點
STARBUCKS星巴克(敦和門市),4.8,143,美式料理飲料
RunaCafes嚕娜咖啡(陽明覺民店),4.7,108,美式料理飲料
響artCaf?,4.4,7,美式料理飲料
老窩咖啡(台北延吉店),4.9,10,美式料理飲料
伯朗咖啡館(建國店),4.9,16,美式料理飲料
伯朗咖啡館(台北科大店),4.5,8,美式料理飲料
STARBUCKS星巴克(忠孝延吉門市),4.8,378,美式料理飲料
蜜蜂咖啡,4.5,115,美式料理飲料
YOLO’SCAFE(台北敦南店),4.7,49,美式料理飲料
MaseCafe咖啡專門店,4.6,22,美式料理飲料
伯朗咖啡館(延吉店),4.7,42,美式料理飲料
伯朗咖啡館(八德店),5,3,美式料理飲料
Hi5Cafe,5,7,美式料理飲料
伯朗咖啡館(南京店),4.9,29,美式料理飲料
賀運咖啡,4.6,217,美式料理飲料
RedpointTaproom紅點桌邊飲,4.6,15,美式料理飲料
點38咖啡店,4.7,80,美式料理飲料
BIICOFFEE,4.6,46,美式料理飲料
YOLO'sCAFE(長安建國店),4.7,109,美式料理飲料
KGBKiwiGourmetBurgers,4.5,564,美式料理漢堡
"吃喝完,樂",4.7,2129,美式料理漢堡
SUBWAY(安居店),4.7,635,素食美式料理
SUBWAY(忠孝復興店),4.7,284,素食美式料理
Subway(台北松江南京店),4.7,922,素食美式料理
SUBWAY(復興和平店),4.6,383,素食美式料理
SUBWAY(師大店),4.8,490,素食美式料理
SUBWAY(濟南新生店),4.7,539,素食美式料理
貝菈貝果B?gelBagel(台北象山行政店),4.6,45,甜點美式料理
淘客美式漢堡(台北公館店),4.7,355,飲料美式料理
OnewayCAFE玩味咖啡,4.3,93,飲料美式料理
OH!Cafe握咖啡(台北內湖店),3,1,飲料美式料理
STARBUCKS星巴克(台北三興門市),4.7,38,飲料美式料理
福鹿喝咖啡,4.8,8,飲料美式料理
JambaJuice(信義威秀店),4.7,91,飲料美式料理
紐澳良小廚(台北林森店),4.5,84,飲料美式料理
Cafe365,4.7,65,飲料美式料理
JambaJuice(微風南京店),4.8,75,飲料美式料理
Bettermebrunchcoffee,4.5,6,飲料美式料理
角窩美式餐酒館,4.3,41,飲料美式料理
紐澳良小廚(台北象山店),4.6,85,飲料美式料理
CAFEBANANA芭娜娜咖啡,4.7,511,飲料美式料理
麥當勞(S144忠孝五店),4.6,1890,漢堡mcd300美式料理
麥味登(台北公館店),4.6,135,漢堡美式料理
BurgerKing漢堡王(台北公館店),4.6,1019,漢堡美式料理
OXOX創意漢堡,4.6,84,漢堡美式料理
BurgerKing漢堡王(台北新師大店),4.7,1047,漢堡美式料理
LightBistro路燈咖啡(台北師大店),4.7,117,漢堡美式料理
茉莉漢堡(台北大安店),4.6,1338,漢堡美式料理
入口厝_ENTRANCE,4.8,60,漢堡美式料理
喀漢堡(台北世貿店),4.7,33,漢堡美式料理
sheeppony,5,2,漢堡美式料理
籌學費美式餐廳,4.3,55,漢堡美式料理
史丹貓美式餐廳(台北忠孝店),4.5,70,漢堡美式料理
SUBWAY(忠孝延吉店),4.7,163,漢堡美式料理
BurgerKing漢堡王(微風南山店),4.6,11,漢堡美式料理
Chili'sGrill&Bar(台北信義店),4.4,1231,漢堡美式料理
BurgerKing漢堡王(台北華納店),4.6,1842,漢堡美式料理
森漢堡,4.6,219,漢堡美式料理
L.A.FBurger拉芙漢堡,4.2,20,漢堡美式料理
吉米樂狗Jimmy'sHotdogClub,4.7,53,漢堡美式料理
STANLEY'sSteakhouse史坦利牛排(台北敦化店),4.5,6,漢堡美式料理
麥當勞(S6台北光復店),4.3,156,漢堡麥當勞美式料理
TwinkeyzTacos塔卡老爹,4.3,235,黎巴嫩料理美式料理
Bea'sBISTRO美式餐館,4.6,44,麵類美式料理
左巴好室．好事,4.3,72,麵類飲料美式料理
NARAThaiCuisine(SOGO百貨忠孝館),4.4,32,FS_SOGO88小吃東南亞
晶湯匙(SOGO百貨復興館),4.4,5,FS_SOGO88小吃東南亞
拉丁起司快餐,4.8,11,三明治東南亞
Lacuz泰食一樂(台大店),3.7,91,小吃東南亞
師大第一腿(公館店),4.1,14,小吃東南亞
曼德樂雲泰料理,4.4,377,小吃東南亞
西西里克shishlik,4,52,小吃東南亞
師大第一腿(師大店),4.1,38,小吃東南亞
雲南小鎮(台北師大店),4.3,149,小吃東南亞
泰鴻泰式料理,4.4,1220,小吃東南亞
云滇雲南過橋米線(台北忠孝店),4.6,1815,小吃東南亞
Baan-Taipei,5,5,小吃東南亞
云滇雲南過橋米線(台北光復店),4.6,2317,小吃東南亞
CYCLO洛城牛肉粉(台北仁愛店),4.6,440,小吃東南亞
瘦仔林叻沙,4.2,98,小吃東南亞
油?黃金牛肉粉PHO(台北南海店),4.3,165,小吃東南亞
Taj泰姬印度餐廳,4.6,35,小吃東南亞
萬中肉骨茶,4.5,256,小吃東南亞
黃亞細肉骨茶(台北信義店),4.5,620,小吃東南亞
Ladynara(台北統一時代店),4.3,13,小吃東南亞
越悅越南茶餐廳,4.1,8,小吃東南亞
駭味沙威瑪,4.2,80,小吃東南亞
越蓮料理坊,4.3,246,小吃東南亞
BOSS沙威瑪(台北臨江店),4.5,153,小吃東南亞
雲南小鎮,4.5,19,小吃東南亞
356越南牛肉河粉,4.2,273,小吃東南亞
小英北越河粉,4.4,807,小吃東南亞
泰酷泰國料理丼飯(誠品信義店),4,8,百貨美食節東南亞
海記醬油雞(SOGO百貨忠孝館),4.5,73,百貨美食節東南亞中港
PrettyThai泰之霸,4.5,70,咖哩日韓東南亞
印度風咖哩專賣店(台北八德店),4.3,44,咖哩東南亞
香米泰國料理,4.6,460,咖哩東南亞
泰傳統,4.5,121,東南亞
Nahm(水泰式廚房),4.4,17,東南亞
Mamak檔星馬料理(台北忠孝店),5,3,東南亞
甩泰咖喱專賣店,5,1,東南亞
MuiMui,4.4,5,東南亞
烤寨Bistro,3,1,東南亞
皇品茶餐廳,4.5,16,東南亞
WTF!WeThinkFood:),4.1,24,東南亞咖哩
L.APHO越南美食餐廳,4.6,13,東南亞便當
吳媽海南雞飯(台北長安東店),4.2,46,東南亞便當
瓏香麵食館越南美食,4.4,142,東南亞麵類
賢記麵疙瘩,4.5,135,東南亞麵類
曼谷燒,4.6,288,便當東南亞
印渡風情OutofIndia(師大一店),4.6,668,便當東南亞
泰好吃南洋料理,4.3,269,便當東南亞
信基泰式廚房,4.5,123,便當東南亞
艾叻沙(台北信義店),4.3,24,飲料東南亞
翠薪越南餐廳,4.6,144,麵類東南亞
翠林越南餐廳,4.3,182,麵類東南亞
雲泰滇緬泰式料理,4.4,254,麵類東南亞
平安店-越南美食,4,69,麵類東南亞
象子.麵,4.7,10,麵類東南亞
卡布里喬莎(SOGO百貨忠孝館),4.6,37,Pizza比薩FS_SOGO88其他歐系料理
初宅ONEHOUSE,4.7,115,Pizza比薩其他歐系料理
PizzaGuild比薩幫,4.6,44,Pizza比薩其他歐系料理
佬披薩,4.6,143,Pizza比薩其他歐系料理
OGGI歐奇窯烤披薩(大安敦南店),4.5,12,Pizza比薩其他歐系料理
A-LiKitchen,4.6,58,Pizza比薩其他歐系料理
來塊披薩專家(大安仁愛店),4.7,50,Pizza比薩其他歐系料理
BiancoTaipei義式餐廳,4.3,52,Pizza比薩其他歐系料理
來塊披薩專門店,4.6,465,Pizza比薩其他歐系料理
Verona創義廚房,3.9,50,Pizza比薩其他歐系料理
YOJIPIZZA祐吉披薩,4.4,131,Pizza比薩其他歐系料理
慢慢Bistro,4.5,87,Pizza比薩其他歐系料理
Wendel'sGermanBakery&Bistro溫德德式烘焙餐館(台北大安店),4.6,622,Pizza比薩其他歐系料理
瑪莉珍披薩MaryjanePizza(台北信義店),4.5,110,Pizza比薩其他歐系料理
Johnson'sRestaurant,4.1,46,Pizza比薩其他歐系料理
ZocaPizza佐佧比薩,4.6,1220,Pizza比薩其他歐系料理
Jn'F義大利麵,4.5,95,Pizza比薩其他歐系料理
Mr.PacoPizzeria,4.3,421,Pizza比薩其他歐系料理
MR.BIGPIZZA,4.5,125,Pizza比薩其他歐系料理
夠義式義大利麵(台北中華店),4.6,359,Pizza比薩其他歐系料理
11Pasta,4.6,263,Pizza比薩其他歐系料理
福嗑古巴三明治,4.6,109,三明治其他歐系料理
流口水義式料理,4.7,20,小吃其他歐系料理
量子塔可(台北大安店),4,31,小吃其他歐系料理
十夜泡麵館,4.4,34,小吃其他歐系料理
CAMPUSCAFE(台北忠孝店),4.6,34,小吃其他歐系料理
Nala'sMexicanFood,4.3,291,小吃其他歐系料理
CuiquCoffee奎克咖啡(台北忠孝店),4.4,62,小吃其他歐系料理
CAMPUSCAFE(台北光復店),4.6,191,小吃其他歐系料理
雅典娜咖啡。空間,4.1,73,小吃其他歐系料理
月見山(台北士林店),4.7,24,小吃其他歐系料理
ChiaoDuoHouse巧?洋房,4.2,32,小吃其他歐系料理
CasadeAmigos西班牙餐酒館,3.6,6,小吃其他歐系料理
PaPaRice義式燉飯,4.6,16,小吃其他歐系料理
Su/food(復興北店),4.6,106,小吃其他歐系料理
舒薇好食,4.8,9,小吃其他歐系料理
917好事咖啡創意廚房,4.8,19,早餐其他歐系料理
GRABABITE幸福提食,4.6,114,早餐其他歐系料理
101鬆餅,4.5,340,早餐其他歐系料理美式料理飲料甜點
麵工坊(公館JR店),4.6,323,其他歐系料理
PizzaPers?傳統式義大利披薩專賣店,4.5,9,其他歐系料理
Ombr?,4.8,7,其他歐系料理
小巴黎人麵包製作所,4.6,15,其他歐系料理
PeterBettercafe(台北大安店),4.6,40,其他歐系料理
Snail蝸牛義大利餐廳(台北敦化店),4.4,180,其他歐系料理
貓尾巴義式餐館,2,2,其他歐系料理
璐露野野餐餐廳,4.6,5,其他歐系料理
Tino'sPizzaCafe堤諾比薩(台北莊敬店),4.5,109,其他歐系料理
鬍子餐酒Baffiitaliamtrattoria,4.5,7,其他歐系料理
65義大利麵,4.5,406,其他歐系料理
OsteriaRialto雅朵義大利餐館,4.4,12,其他歐系料理
黑熊愛跳舞,4.5,18,其他歐系料理
大樹食堂(大安安和店),none,none,其他歐系料理
Port23,none,none,其他歐系料理
ROUbyTHAM,4.1,18,其他歐系料理
享味,4.4,35,其他歐系料理
西西里克餐館店,5,3,其他歐系料理Pizza比薩
希臘捲餅,none,none,其他歐系料理小吃
AlSorriso|HomehotelDa-an,4.8,10,其他歐系料理美式料理
樂子theDiner(台北瑞安店),4.6,975,其他歐系料理美式料理
法式修頌．可頌專賣店,4.6,190,其他歐系料理甜點
法布甜伴手禮專賣店(台北店),4.7,7,其他歐系料理甜點
怡客咖啡IkariCoffee(台北大安捷運店),4.4,24,其他歐系料理飲料
怡客咖啡IkariCoffee(台北南昌店),4.5,32,其他歐系料理飲料
英國奶奶,4.4,37,其他歐系料理飲料
怡客咖啡IkariCoffee(台北忠杭店),4.5,9,其他歐系料理飲料
OutingCafe’&Bar,4.6,136,其他歐系料理飲料
I'mPasta(台北和平店),4.4,404,其他歐系料理麵類
威布好食,4.7,417,美式料理其他歐系料理
SPlus,4.5,117,甜點其他歐系料理
OwlsBistro,4.2,14,甜點其他歐系料理
CuiquCoffee奎克咖啡(台中公益店),4.3,119,飲料其他歐系料理
神?咖啡(台北建國門市),4.4,24,飲料其他歐系料理
怡客咖啡IkariCoffee(台北婦幼店),4.5,2,飲料其他歐系料理
SoulR.VeganCaf?靈魂餐廳,4.5,122,飲料其他歐系料理
JC'sCafe,4.6,250,飲料其他歐系料理
咖啡弄(台北忠孝店),4.6,500,飲料其他歐系料理
瘦達人健康料理,4.5,164,飲料其他歐系料理
Trastevere(SOGO百貨復興館),none,none,麵類FS_SOGO88其他歐系料理
MishaCaffeXPizzeria,4.2,169,麵類Pizza比薩其他歐系料理
Hersbistro她/的餐酒,4.4,15,麵類早餐甜點飲料其他歐系料理
格芮潘義式創意廚房,none,none,麵類其他歐系料理
找到咖啡義法料理,4.3,6,麵類其他歐系料理
麵工坊MGFPasta(台北大安店),4.5,321,麵類其他歐系料理
米克諾斯,4.3,79,麵類其他歐系料理
微兜(台北永康店),4.6,24,麵類其他歐系料理
台北怡亨酒店,4,2,麵類其他歐系料理
希臘左巴(台北永康店),4.3,103,麵類其他歐系料理
MigaKitchenPasta米家廚房,4.5,150,麵類其他歐系料理
NICEGREEN美蔬菜廚房(忠孝店),none,none,麵類其他歐系料理
創義麵(台北信義店),4.6,2295,麵類其他歐系料理
fungether,4.6,253,麵類其他歐系料理
微兜(台北光復店),4.5,22,麵類其他歐系料理
I'mPasta(台北光華店),4.4,542,麵類其他歐系料理
麒玲義大利麵,4.4,68,麵類其他歐系料理
BELLINIPastaPasta(台北信義威秀店),4.5,1427,麵類其他歐系料理
一直是晴天(台北松菸店),4.3,80,麵類其他歐系料理
麵工坊MGFPasta(台北市府店),4.4,666,麵類其他歐系料理
香料廚房,4.2,14,麵類其他歐系料理
璽愛私餚-餐酒館,4.3,54,麵類其他歐系料理
義麵屋SpaghettiHouse,4.6,119,麵類其他歐系料理
肥特蓋斯,4.6,132,麵類其他歐系料理
BotegadelVin,4.6,152,麵類其他歐系料理
米蘭意廚,4.8,9,麵類其他歐系料理
ElfinRestaurant&Lounge,4.4,5,麵類其他歐系料理
Osmosis,4,3,麵類其他歐系料理
PizzeriaOggi歐奇甕烤披薩(信義市府店),5,1,Pizza比薩
瑪丘墨式餅舖MachoTacos(台北師大店),4.5,2424,小吃黎巴嫩料理
瑪丘墨式餅舖MachoTacos(台北延吉店),4.6,4910,小吃黎巴嫩料理
dee好得生活,4.3,10,小吃黎巴嫩料理
微想咖哩(台北吳興店),4.5,769,日韓黎巴嫩料理
倆人初餐,4.5,66,早餐黎巴嫩料理
印度支那(誠品敦南店),4.3,232,百貨美食節黎巴嫩料理
CurryForPeace,4.5,135,咖哩飲料黎巴嫩料理
Namaste印度餐廳,4.2,42,咖哩黎巴嫩料理
馬友友印度廚房(MIK-6)(台北松江店),4.6,167,咖哩黎巴嫩料理
誠記食堂(台北永康店),4.6,3162,黎巴嫩料理
奪愛印度咖哩(台北仁愛店),4.2,337,黎巴嫩料理
馬友友印度廚房(MIK-8)(台北忠孝店),4.4,474,黎巴嫩料理
東央貢。泰食堂(忠孝店),4.3,358,黎巴嫩料理
NARAThaiCuisine(台北統一時代店),4.5,26,黎巴嫩料理
泰集ThaiBazaar(台北信義店),5,2,黎巴嫩料理
桔梗三明治,3.6,3,黎巴嫩料理中港
馬友友印度廚房(MIK-1)(台北信義店),4.3,499,黎巴嫩料理東南亞
好處haveaniceday,4.2,13,麵類黎巴嫩料理
橙廚pasta,4.2,9,麵類黎巴嫩料理
籠町茶番,1,1,飲料
春芳號(台北公館店),5,2,飲料
滴咖啡,none,none,飲料
春陽茶事(台北公館店),3.8,10,飲料
"京沺屋,抹茶專門(台北公館店)",4.8,17,飲料
豐水舖,5,3,飲料
小日子商?(台北公館店),4.6,6,飲料
吳家紅茶冰(高雄柳橋店),5,3,飲料
咖啡深藏(高醫十全店),4,1,飲料
TeaTop台灣第一味(台中民生店),4.9,12,飲料
督賀咖啡,4.8,6,飲料
小花茶舖,4.5,29,飲料
愛玉見咖啡,5,2,飲料
好杯咖啡,4.5,2,飲料
龍角手作茶(台北師大店),4.8,74,飲料
InstilCoffeeDimension,4.3,38,飲料
春芳號(台北信義店),4.7,25,飲料
喚醒咖啡,4.6,13,飲料
進寶咖啡,1,none,飲料
春陽茶事(台北信義大安店),4.6,114,飲料
iNPUTCaf‘e音鋪咖啡,none,none,飲料
小茶齋(台北通化店),4.7,132,飲料
五十嵐(同安店),5,4,飲料
大苑子(台北通化店),4.9,25,飲料
天仁茗茶(台北通化街店),4.7,100,飲料
TeaWater(台北汀洲店),4.7,23,飲料
清心福全(台北大安店),4.8,86,飲料
50嵐(大安店),4.8,273,飲料
Sharetea(台北永康店),4.8,5,飲料
清心福全(台北金山南店),4.8,121,飲料
吉龍糖黑糖茶飲(大安文昌店),4.6,25,飲料
Lareinacafe,4.6,15,飲料
仙草凍三兄弟(台北信義店),4.7,9,飲料
Jamlingcafe,4.6,69,飲料
日日裝茶(中正南門店),4.8,104,飲料
濃一豆乳(台北仁愛店),4.9,11,飲料
一芳水果茶(台北南昌店),4.5,22,飲料
50嵐(新生店),4.8,203,飲料
清心福全(台北中正泉州店),4.8,163,飲料
AMPCaf?IndependentRoaster(仁愛旗艦店),4.9,10,飲料
五十嵐(莊敬店),4.8,16,飲料
JAM'STEA詹姆詹姆,4.6,40,飲料
嚐途咖啡,5,1,飲料
不要對我尖叫(忠孝復興店),4.6,53,飲料
小郎吉茶,4.6,15,飲料
MAYBE時尚水果飲品,4.2,9,飲料
FutiFudi,4.6,18,飲料
TeaTop台灣第一味(大安延吉店),4.8,50,飲料
春陽茶事(忠孝復興店),4.8,64,飲料
MUDO沐?,4.9,24,飲料
?日茶飲(台北復興店),4.7,29,飲料
Sharetea(忠孝旗艦店),2.7,4,飲料
花甜果室,4.4,23,飲料
清心福全(忠孝SOGO店),4.8,339,飲料
米塔黑糖飲品(台北杭州店),4.8,52,飲料
清心福全(信義松仁店),4.8,333,飲料
等一個人咖啡(台北101店),4,1,飲料
老賴茶棧大安店,4.6,22,飲料
甘蔗媽媽(大安延吉店),4.7,61,飲料
Lattice拉堤斯．比利時列日鬆餅,4.7,122,飲料
上班不要喝。延吉日常Don'tDrinkAtWork,4.7,47,飲料
伯朗咖啡館(青年公園店),4.3,8,飲料
ONECA丸咖(華山店),4.5,49,飲料
COMEBUY(台北善導寺店),4.8,27,飲料
?日茶飲(台北長安店),4.7,70,飲料
法客公園人果汁,5,10,飲料
涼水庫紅茶冰(台北南機場店),5,30,飲料
YO鮮格,4.5,7,飲料
一心豪飲(台北市府店),4.2,4,飲料
狐狸先生Mr.Foxx,4.7,47,飲料
日日裝茶(公館台大店),4.8,32,飲料
DeescoCoffee德果咖啡(大安安和店),5,7,飲料
咖站Caf?Station,4.6,13,飲料
甘蔗媽媽(台北古亭店),4.7,83,飲料
唐棉(台北古亭店),4.7,275,飲料
BABURUDRINKSHOP,4.6,22,飲料
茶八teabar,5,1,飲料
甜柚籽,4.4,10,飲料
老窩咖啡(台北吳興店),4.8,27,飲料
禮采芙(信義北醫店),4.2,7,飲料
原果NaturallyJuice,4.7,11,飲料
壹咖啡(忠孝延吉店),4.8,6,飲料
清心福全(中山四平店),5,2,飲料
金魚健康果昔,4.7,118,飲料
hugdayday好爹爹,4.9,20,飲料
COFFEEDPT概念店,4.8,32,三明治飲料
IsaacToast&Coffee(台北光復店),4.8,3314,三明治飲料
哞熹哞熹(台北公館店),4,1,甜點飲料
85度C(台北和平東店),4.7,590,甜點飲料
麗采蝶茶館,4.7,191,甜點飲料
祕密花園白木耳露專賣店,4.6,213,甜點飲料
旅沐咖啡(台北通安店),4.6,77,甜點飲料
利美水果專門店,4.5,110,甜點飲料
85度C(信義通化店),4.8,226,甜點飲料
THENORMAL,4.8,125,甜點飲料
85度C(台北莊敬店),4.7,226,甜點飲料
黑沃咖啡(台北復興店),4.8,240,甜點飲料
RilakkumaCaf?拉拉熊咖啡廳(台北店),4.8,63,甜點飲料
新醋感chuchubar,4.6,87,甜點飲料
85度C(台北長安東店),4.8,36,甜點飲料
中興手工養生甜品-仙草弟弟之家,4.5,45,甜點飲料
LudiqueCr?me,4.5,27,甜點飲料
黑沃咖啡(台北市府店),4.6,116,甜點飲料
三兄妹(台北臨江店),4.6,181,甜點飲料
LE'VRE樂福賀法式糕點,1,none,甜點飲料
歐克法咖啡unicofacoffee(延吉店),4.9,25,甜點飲料
SWAYBLACKCOFFEE嗜黑咖啡(台北八德店),none,none,甜點飲料
五年級古早味粉粿粉圓(台北長安店),5,4,甜點飲料
SWAYBLACKCOFFEE嗜黑咖啡(台北市府店),none,none,甜點飲料
楊婆婆八寶粥,4.7,670,粥&湯飲料甜點
小木屋鬆餅(台北師大店),4.6,1198,飲料甜點
豆穌朋Cafe(台北師大店),4.9,96,飲料甜點
松薇PINE&ROSE,4.6,60,飲料甜點
Together,4.6,76,飲料甜點
Chocoholic巧克哈客(台北永康店),4.8,85,飲料甜點
冰山一角甜品屋,4.4,447,飲料甜點
聖保羅烘焙花園(台北忠孝店),4.6,22,飲料甜點
梁記豆花(台北安東店),4.4,154,飲料甜點
同心圓水晶紅豆餅,4.7,1361,飲料甜點
AMAVIE巴西莓,4.8,73,飲料甜點
查理布朗烘焙(台北民生總店),none,none,飲料甜點
meltingfinger舔舔手馬卡龍專賣店,4.5,12,飲料甜點
楓丹白露手作白木耳露,4.9,22,飲料甜點
櫻桃王,5,1,飲料甜點
不貳光車輪餅(台北延吉店),4.5,285,飲料甜點
元食Cafe,none,none,飲料甜點
Golden甘蔗飲品.咖啡.滷味專賣,4.1,41,滷味甜點飲料
聖保羅烘焙花園(台北大安店),4.6,211,小吃甜點
田娘娘舒芙蕾(台北中正店),none,none,小吃甜點
好想吃冰???/日式蔬食(台大公館店),4.5,114,便當甜點
朋廚烘焙坊(誠品敦南店),4.3,10,百貨美食節甜點
雪坊(SOGO百貨忠孝館),5,1,百貨美食節甜點
滿哥甜品坊(誠品信義店),4.2,5,百貨美食節甜點
查理布朗烘焙(忠孝復興店),1,1,小吃
執串燒本店,4.5,29,小吃
爍SOULcafe&bistro,4.6,6,小吃
邱家碳烤玉米大腸包小腸,4.6,5,小吃
米大廚(大安東門店),5,1,小吃
昇冠泰式雞排,4.4,689,小吃
龍袍加身腸粉(台北永吉店),4.2,44,小吃
一寸一杯CyottoIppai,4.6,3,小吃
咖啡廚房(SOGO百貨復興館),4,4,麵類百貨美食節飲料
清涼一下,3.4,53,飲料麵類
魔女烘焙品味教室,none,none,飲料小吃
一嘉一素食園,4.7,771,小吃素食
麵食主義,4.6,95,麵類
甲泰船麵,2.3,3,麵類
八月堂(SOGO百貨忠孝館),4.8,16,百貨美食節小吃
VeganTaipei,4.5,12,素食
綠原品健康蔬食(台北松山店),4.7,1248,便當素食
ZACZAG一?炸雞,4.6,1241,炸雞
PELICANA百力佳納韓式炸雞,4.3,198,炸雞
WHYNOT?CURRY,4.6,56,咖哩小吃
綠蓋茶館(誠品信義店),5,1,百貨美食節小吃飲料
